premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Olivia attends the concert and her best friend meets her at the venue, it's okay.",Olivia has a best friend.,E,possessive,290,type5_possessive_1_290,her best friend,Conjunction Premise
"Either Olivia doesn't attend the concert, or she and her best friend meet at the venue.",Olivia has a best friend.,E,possessive,290,type5_possessive_1_290,her best friend,Disjunction Premise
"If Olivia attends the concert, her best friend will meet her at the venue.",Olivia has a best friend.,E,possessive,290,type5_possessive_1_290,her best friend,premise
James believes that his colleague is waiting.,James has a colleague.,E,possessive,291,type5_possessive_1_291,his colleague,Attitude Premise
"If James attends the conference and his colleague drives him to the hotel, it's okay.",James has a colleague.,E,possessive,291,type5_possessive_1_291,his colleague,Conjunction Premise
"Either James doesn't attend the conference, or he and his colleague drive to the hotel.",James has a colleague.,E,possessive,291,type5_possessive_1_291,his colleague,Disjunction Premise
"If James attends the conference, his colleague will drive him to the hotel.",James has a colleague.,E,possessive,291,type5_possessive_1_291,his colleague,premise
Alexander believes that his friend is dependable.,Alexander has a friend.,E,possessive,292,type5_possessive_1_292,his friend,Attitude Premise
"If Alexander's car breaks down and his friend gives him a ride to work, it's okay.",Alexander has a friend.,E,possessive,292,type5_possessive_1_292,his friend,Conjunction Premise
"Either Alexander's car doesn't break down, or he and his friend give him a ride to work.",Alexander has a friend.,E,possessive,292,type5_possessive_1_292,his friend,Disjunction Premise
"If Alexander car breaks down, his friend will give him a ride to work.",Alexander has a friend.,E,possessive,292,type5_possessive_1_292,his friend,premise
Thomas believes that his parents are proud.,Thomas has parents.,E,possessive,293,type5_possessive_1_293,his parents,Attitude Premise
"If Thomas graduates with honors and his parents throw him a big celebration party, it's okay.",Thomas has parents.,E,possessive,293,type5_possessive_1_293,his parents,Conjunction Premise
"Either Thomas doesn't graduate with honors, or he and his parents throw him a big celebration party.",Thomas has parents.,E,possessive,293,type5_possessive_1_293,his parents,Disjunction Premise
"If Thomas graduates with honors, his parents will throw him a big celebration party.",Thomas has parents.,E,possessive,293,type5_possessive_1_293,his parents,premise
Donna believes that her brother is reliable.,Donna has a brother.,E,possessive,294,type5_possessive_1_294,her brother,Attitude Premise
"If Donna's car breaks down and her brother drives her to work, it's okay.",Donna has a brother.,E,possessive,294,type5_possessive_1_294,her brother,Conjunction Premise
"Either Donna's car doesn't break down, or she and her brother drive to work together.",Donna has a brother.,E,possessive,294,type5_possessive_1_294,her brother,Disjunction Premise
"If Donna car breaks down, her brother will drive her to work.",Donna has a brother.,E,possessive,294,type5_possessive_1_294,her brother,premise
Lisa believes that her colleague is ready.,Lisa has a colleague.,E,possessive,295,type5_possessive_1_295,her colleague,Attitude Premise
"If Lisa agrees to attend the conference and her colleague accompanies her for the presentation, it's okay.",Lisa has a colleague.,E,possessive,295,type5_possessive_1_295,her colleague,Conjunction Premise
"Either Lisa doesn't agree to attend the conference, or she and her colleague attend the presentation together.",Lisa has a colleague.,E,possessive,295,type5_possessive_1_295,her colleague,Disjunction Premise
"If Lisa agrees to attend the conference, her colleague will accompany her for the presentation.",Lisa has a colleague.,E,possessive,295,type5_possessive_1_295,her colleague,premise
Nancy believes that her colleague is waiting at the train station.,Nancy has a colleague.,E,possessive,296,type5_possessive_1_296,her colleague,Attitude Premise
"If Nancy confirms her arrival and her colleague meets her at the train station, it's okay.",Nancy has a colleague.,E,possessive,296,type5_possessive_1_296,her colleague,Conjunction Premise
"Either Nancy doesn't confirm her arrival, or she and her colleague meet at the train station.",Nancy has a colleague.,E,possessive,296,type5_possessive_1_296,her colleague,Disjunction Premise
"If Nancy confirms her arrival, her colleague will meet her at the train station.",Nancy has a colleague.,E,possessive,296,type5_possessive_1_296,her colleague,premise
Daniel believes that his colleague is waiting.,Daniel has a colleague.,E,possessive,297,type5_possessive_1_297,his colleague,Attitude Premise
"If Daniel's flight arrives on time and his colleague meets him at the airport, it's okay.",Daniel has a colleague.,E,possessive,297,type5_possessive_1_297,his colleague,Conjunction Premise
"Either Daniel's flight doesn't arrive on time, or he and his colleague meet at the airport.",Daniel has a colleague.,E,possessive,297,type5_possessive_1_297,his colleague,Disjunction Premise
"If Daniel flight arrives on time, his colleague will meet him at the airport.",Daniel has a colleague.,E,possessive,297,type5_possessive_1_297,his colleague,premise
Sandra believes that his father is generous.,Sandra has a father.,E,possessive,298,type5_possessive_1_298,his father,Attitude Premise
"If Sandra passes his driving test and his father gifts him a car, it's okay.",Sandra has a father.,E,possessive,298,type5_possessive_1_298,his father,Conjunction Premise
"Either Sandra doesn't pass his driving test, or he and his father celebrate with a new car.",Sandra has a father.,E,possessive,298,type5_possessive_1_298,his father,Disjunction Premise
"If Sandra passes his driving test, his father will gift him a car.",Sandra has a father.,E,possessive,298,type5_possessive_1_298,his father,premise
Barbara believes that her friend is waiting at the entrance.,Barbara has a friend.,E,possessive,299,type5_possessive_1_299,her friend,Attitude Premise
"If Barbara drives to the concert and her friend meets her at the entrance, it's okay.",Barbara has a friend.,E,possessive,299,type5_possessive_1_299,her friend,Conjunction Premise
"Either Barbara doesn't drive to the concert, or she and her friend meet at the entrance.",Barbara has a friend.,E,possessive,299,type5_possessive_1_299,her friend,Disjunction Premise
"If Barbara drives to the concert, her friend will meet her at the entrance.",Barbara has a friend.,E,possessive,299,type5_possessive_1_299,her friend,premise
Mark believes that his best friend is in New York.,Mark has a best friend.,E,possessive,300,type5_possessive_1_300,his best friend,Attitude Premise
"If Mark travels to New York and his best friend shows him around the city, it's okay.",Mark has a best friend.,E,possessive,300,type5_possessive_1_300,his best friend,Conjunction Premise
"Either Mark doesn't travel to New York, or he and his best friend explore the city together.",Mark has a best friend.,E,possessive,300,type5_possessive_1_300,his best friend,Disjunction Premise
"If Mark travels to New York, his best friend will show him around the city.",Mark has a best friend.,E,possessive,300,type5_possessive_1_300,his best friend,premise
Donna believes her best friend is supportive.,Donna has a best friend.,E,possessive,301,type5_possessive_1_301,her best friend,Attitude Premise
"If Donna decides to move to the city and her best friend helps her find a new apartment, it's okay.",Donna has a best friend.,E,possessive,301,type5_possessive_1_301,her best friend,Conjunction Premise
"Either Donna doesn't decide to move to the city, or she and her best friend find a new apartment.",Donna has a best friend.,E,possessive,301,type5_possessive_1_301,her best friend,Disjunction Premise
"If Donna decides to move to the city, her best friend will help her find a new apartment.",Donna has a best friend.,E,possessive,301,type5_possessive_1_301,her best friend,premise
Paul believes that his colleague is waiting outside.,Paul has a colleague.,E,possessive,302,type5_possessive_1_302,his colleague,Attitude Premise
"If Paul agrees to attend the conference and his colleague drives him to the venue, it's okay.",Paul has a colleague.,E,possessive,302,type5_possessive_1_302,his colleague,Conjunction Premise
"Either Paul doesn't agree to attend the conference, or he and his colleague drive to the venue.",Paul has a colleague.,E,possessive,302,type5_possessive_1_302,his colleague,Disjunction Premise
"If Paul agrees to attend the conference, his colleague will drive him to the venue.",Paul has a colleague.,E,possessive,302,type5_possessive_1_302,his colleague,premise
Isaac believes that his friends are on the trail.,Isaac has friends.,E,possessive,303,type5_possessive_1_303,his friends,Attitude Premise
"If Isaac decides to go hiking this weekend and his friends join him on the trip, it's okay.",Isaac has friends.,E,possessive,303,type5_possessive_1_303,his friends,Conjunction Premise
"Either Isaac doesn't decide to go hiking this weekend, or he and his friends join him on the trip.",Isaac has friends.,E,possessive,303,type5_possessive_1_303,his friends,Disjunction Premise
"If Isaac decides to go hiking this weekend, his friends will join him on the trip.",Isaac has friends.,E,possessive,303,type5_possessive_1_303,his friends,premise
Victoria believes that her friend is at the station.,Victoria has a friend.,E,possessive,304,type5_possessive_1_304,her friend,Attitude Premise
"If Victoria's train is delayed and her friend waits for her at the station, it's okay.",Victoria has a friend.,E,possessive,304,type5_possessive_1_304,her friend,Conjunction Premise
"Either Victoria's train isn't delayed, or she and her friend will wait for her at the station.",Victoria has a friend.,E,possessive,304,type5_possessive_1_304,her friend,Disjunction Premise
"If Victoria train is delayed, her friend will wait for her at the station.",Victoria has a friend.,E,possessive,304,type5_possessive_1_304,her friend,premise
Owen believes that his friends are waiting.,Owen has friends.,E,possessive,305,type5_possessive_1_305,his friends,Attitude Premise
"If Owen arrives on time and his friends take him to the concert, it's okay.",Owen has friends.,E,possessive,305,type5_possessive_1_305,his friends,Conjunction Premise
"Either Owen doesn't arrive on time, or he and his friends take him to the concert.",Owen has friends.,E,possessive,305,type5_possessive_1_305,his friends,Disjunction Premise
"If Owen arrives on time, his friends will take him to the concert.",Owen has friends.,E,possessive,305,type5_possessive_1_305,his friends,premise
Mia believes that her boss is generous.,Mia has a boss.,E,possessive,306,type5_possessive_1_306,her boss,Attitude Premise
"If Mia finishes her work early and her boss gives her the rest of the day off, it's okay.",Mia has a boss.,E,possessive,306,type5_possessive_1_306,her boss,Conjunction Premise
"Either Mia doesn't finish her work early, or she and her boss go out.",Mia has a boss.,E,possessive,306,type5_possessive_1_306,her boss,Disjunction Premise
"If Mia finishes her work early, her boss will give her the rest of the day off.",Mia has a boss.,E,possessive,306,type5_possessive_1_306,her boss,premise
Victoria believes that his colleague is waiting.,Victoria has a colleague.,E,possessive,307,type5_possessive_1_307,his colleague,Attitude Premise
"If Victoria finishes his work early and his colleague drives him home, it's okay.",Victoria has a colleague.,E,possessive,307,type5_possessive_1_307,his colleague,Conjunction Premise
"Either Victoria doesn't finish his work early, or he and his colleague drive home together.",Victoria has a colleague.,E,possessive,307,type5_possessive_1_307,his colleague,Disjunction Premise
"If Victoria finishes his work early, his colleague will drive him home.",Victoria has a colleague.,E,possessive,307,type5_possessive_1_307,his colleague,premise
Charles believes that his friend is waiting.,Charles has a friend.,E,possessive,308,type5_possessive_1_308,his friend,Attitude Premise
"If Charles misses the bus and his friend gives him a ride to school, it's okay.",Charles has a friend.,E,possessive,308,type5_possessive_1_308,his friend,Conjunction Premise
"Either Charles doesn't miss the bus, or he and his friend give him a ride to school.",Charles has a friend.,E,possessive,308,type5_possessive_1_308,his friend,Disjunction Premise
"If Charles misses the bus, his friend will give him a ride to school.",Charles has a friend.,E,possessive,308,type5_possessive_1_308,his friend,premise
Kimberly believes that her brother is waiting outside.,Kimberly has a brother.,E,possessive,309,type5_possessive_1_309,her brother,Attitude Premise
"If Kimberly finishes her exams early and her brother drives her to the concert, it's okay.",Kimberly has a brother.,E,possessive,309,type5_possessive_1_309,her brother,Conjunction Premise
"Either Kimberly doesn't finish her exams early, or she and her brother go to the concert.",Kimberly has a brother.,E,possessive,309,type5_possessive_1_309,her brother,Disjunction Premise
"If Kimberly finishes her exams early, her brother will drive her to the concert.",Kimberly has a brother.,E,possessive,309,type5_possessive_1_309,her brother,premise
Isabella believes that her best friend is waiting.,Isabella has a best friend.,E,possessive,310,type5_possessive_1_310,her best friend,Attitude Premise
"If Isabella agrees to go shopping and her best friend accompanies her to the mall, it's okay.",Isabella has a best friend.,E,possessive,310,type5_possessive_1_310,her best friend,Conjunction Premise
"Either Isabella doesn't agree to go shopping, or she and her best friend do.",Isabella has a best friend.,E,possessive,310,type5_possessive_1_310,her best friend,Disjunction Premise
"If Isabella agrees to go shopping, her best friend will accompany her to the mall.",Isabella has a best friend.,E,possessive,310,type5_possessive_1_310,her best friend,premise
Nancy believes that his brother is waiting.,Nancy has a brother.,E,possessive,311,type5_possessive_1_311,his brother,Attitude Premise
"If Nancy arrives early and his brother meets him at the train station, it's okay.",Nancy has a brother.,E,possessive,311,type5_possessive_1_311,his brother,Conjunction Premise
"Either Nancy doesn't arrive early, or he and his brother meet.",Nancy has a brother.,E,possessive,311,type5_possessive_1_311,his brother,Disjunction Premise
"If Nancy arrives early, his brother will meet him at the train station.",Nancy has a brother.,E,possessive,311,type5_possessive_1_311,his brother,premise
Evelyn believes that her friend is waiting at the baggage claim.,Evelyn has a friend.,E,possessive,312,type5_possessive_1_312,her friend,Attitude Premise
"If Evelyn's flight arrives on time and her friend is waiting for her at the baggage claim, it's okay.",Evelyn has a friend.,E,possessive,312,type5_possessive_1_312,her friend,Conjunction Premise
"Either Evelyn's flight doesn't arrive on time, or she and her friend will be waiting for her at the baggage claim.",Evelyn has a friend.,E,possessive,312,type5_possessive_1_312,her friend,Disjunction Premise
"If Evelyn's flight arrives on time, her friend will be waiting for her at the baggage claim.",Evelyn has a friend.,E,possessive,312,type5_possessive_1_312,her friend,premise
Margaret believes that her parents are proud.,Margaret has parents.,E,possessive,313,type5_possessive_1_313,her parents,Attitude Premise
"If Margaret graduates from college and her parents host a celebration party for her, it's okay.",Margaret has parents.,E,possessive,313,type5_possessive_1_313,her parents,Conjunction Premise
"Either Margaret doesn't graduate from college, or she and her parents host a celebration party.",Margaret has parents.,E,possessive,313,type5_possessive_1_313,her parents,Disjunction Premise
"If Margaret graduates from college, her parents will host a celebration party for her.",Margaret has parents.,E,possessive,313,type5_possessive_1_313,her parents,premise
Ashley believes that her colleague is waiting.,Ashley has a colleague.,E,possessive,314,type5_possessive_1_314,her colleague,Attitude Premise
"If Ashley finishes her work on time and her colleague drives her home after the meeting, it's okay.",Ashley has a colleague.,E,possessive,314,type5_possessive_1_314,her colleague,Conjunction Premise
"Either Ashley doesn't finish her work on time, or she and her colleague drive home after the meeting.",Ashley has a colleague.,E,possessive,314,type5_possessive_1_314,her colleague,Disjunction Premise
"If Ashley finishes her work on time, her colleague will drive her home after the meeting.",Ashley has a colleague.,E,possessive,314,type5_possessive_1_314,her colleague,premise
Barbara believes that his colleagues are waiting.,Barbara has colleagues.,E,possessive,315,type5_possessive_1_315,his colleagues,Attitude Premise
"If Barbara finishes his work early and his colleagues treat him to lunch, it's okay.",Barbara has colleagues.,E,possessive,315,type5_possessive_1_315,his colleagues,Conjunction Premise
"Either Barbara doesn't finish his work early, or he and his colleagues treat him to lunch.",Barbara has colleagues.,E,possessive,315,type5_possessive_1_315,his colleagues,Disjunction Premise
"If Barbara finishes his work early, his colleagues will treat him to lunch.",Barbara has colleagues.,E,possessive,315,type5_possessive_1_315,his colleagues,premise
Benjamin believes that his friend is waiting outside.,Benjamin has a friend.,E,possessive,316,type5_possessive_1_316,his friend,Attitude Premise
"If Benjamin lands in New York and his friend drives him to the hotel, it's okay.",Benjamin has a friend.,E,possessive,316,type5_possessive_1_316,his friend,Conjunction Premise
"Either Benjamin doesn't land in New York, or he and his friend drive to the hotel.",Benjamin has a friend.,E,possessive,316,type5_possessive_1_316,his friend,Disjunction Premise
"If Benjamin lands in New York, his friend will drive him to the hotel.",Benjamin has a friend.,E,possessive,316,type5_possessive_1_316,his friend,premise
Noah believes that his best friend is waiting.,Noah has a best friend.,E,possessive,317,type5_possessive_1_317,his best friend,Attitude Premise
"If Noah needs a ride and his best friend gives him a lift to the concert, it's okay.",Noah has a best friend.,E,possessive,317,type5_possessive_1_317,his best friend,Conjunction Premise
"Either Noah doesn't need a ride, or he and his best friend go to the concert together.",Noah has a best friend.,E,possessive,317,type5_possessive_1_317,his best friend,Disjunction Premise
"If Noah needs a ride, his best friend will give him a lift to the concert.",Noah has a best friend.,E,possessive,317,type5_possessive_1_317,his best friend,premise
Emily believes that her colleague is reliable.,Emily has a colleague.,E,possessive,318,type5_possessive_1_318,her meeting,Attitude Premise
"If Emily finishes her meeting early and her colleague gives her a ride home, it's okay.",Emily has a colleague.,E,possessive,318,type5_possessive_1_318,her meeting,Conjunction Premise
"Either Emily doesn't finish her meeting early, or she and her colleague give her a ride home.",Emily has a colleague.,E,possessive,318,type5_possessive_1_318,her meeting,Disjunction Premise
"If Emily finishes her meeting early, her colleague will give her a ride home.",Emily has a colleague.,E,possessive,318,type5_possessive_1_318,her meeting,premise
Ryan believes that his best friend is eager.,Ryan has a best friend.,E,possessive,319,type5_possessive_1_319,his best friend,Attitude Premise
"If Ryan passes his driving test and his best friend takes him out for a celebratory dinner, it's okay.",Ryan has a best friend.,E,possessive,319,type5_possessive_1_319,his best friend,Conjunction Premise
"Either Ryan doesn't pass his driving test, or he and his best friend go out.",Ryan has a best friend.,E,possessive,319,type5_possessive_1_319,his best friend,Disjunction Premise
"If Ryan passes his driving test, his best friend will take him out for a celebratory dinner.",Ryan has a best friend.,E,possessive,319,type5_possessive_1_319,his best friend,premise
Sam believes that his brother is waiting at the corner.,Sam has a brother.,E,possessive,320,type5_possessive_1_320,his brother,Attitude Premise
"If Sam misses the bus and his brother drives him to school, it's okay.",Sam has a brother.,E,possessive,320,type5_possessive_1_320,his brother,Conjunction Premise
"Either Sam doesn't miss the bus, or he and his brother drive to school.",Sam has a brother.,E,possessive,320,type5_possessive_1_320,his brother,Disjunction Premise
"If Sam misses the bus, his brother will drive him to school.",Sam has a brother.,E,possessive,320,type5_possessive_1_320,his brother,premise
Simon believes that her brother is at the station.,Simon has a brother.,E,possessive,321,type5_possessive_1_321,his brother,Attitude Premise
"If Simon takes the train to the city and his brother meets him at the station, it's okay.",Simon has a brother.,E,possessive,321,type5_possessive_1_321,his brother,Conjunction Premise
"Either Simon doesn't take the train to the city, or she and her brother meet.",Simon has a brother.,E,possessive,321,type5_possessive_1_321,his brother,Disjunction Premise
"If Simon takes the train to the city, his brother will meet him at the station.",Simon has a brother.,E,possessive,321,type5_possessive_1_321,his brother,premise
Ethan believes that his colleague is waiting at the office.,Ethan has a colleague.,E,possessive,322,type5_possessive_1_322,his colleague,Attitude Premise
"If Ethan arrives early and his colleague shows him around the office, it's okay.",Ethan has a colleague.,E,possessive,322,type5_possessive_1_322,his colleague,Conjunction Premise
"Either Ethan doesn't arrive early, or he and his colleague go around the office.",Ethan has a colleague.,E,possessive,322,type5_possessive_1_322,his colleague,Disjunction Premise
"If Ethan arrives early, his colleague will show him around the office.",Ethan has a colleague.,E,possessive,322,type5_possessive_1_322,his colleague,premise
Grace believes that his brother is at the train station.,Grace has a brother.,E,possessive,323,type5_possessive_1_323,his brother,Attitude Premise
"If Grace arrives on time and his brother is waiting for him at the train station, it's okay.",Grace has a brother.,E,possessive,323,type5_possessive_1_323,his brother,Conjunction Premise
"Either Grace doesn't arrive on time, or he and his brother will be waiting for him at the train station.",Grace has a brother.,E,possessive,323,type5_possessive_1_323,his brother,Disjunction Premise
"If Grace arrives on time, his brother will be waiting for him at the train station.",Grace has a brother.,E,possessive,323,type5_possessive_1_323,his brother,premise
Linda believes that her best friend is excited.,Linda has a best friend.,E,possessive,324,type5_possessive_1_324,her best friend,Attitude Premise
"If Linda decides to attend the concert and her best friend accompanies her to the event, it's okay.",Linda has a best friend.,E,possessive,324,type5_possessive_1_324,her best friend,Conjunction Premise
"Either Linda doesn't decide to attend the concert, or she and her best friend do.",Linda has a best friend.,E,possessive,324,type5_possessive_1_324,her best friend,Disjunction Premise
"If Linda decides to attend the concert, her best friend will accompany her to the event.",Linda has a best friend.,E,possessive,324,type5_possessive_1_324,her best friend,premise
Joseph believes that his parents are proud.,Joseph has parents.,E,possessive,325,type5_possessive_1_325,his parents,Attitude Premise
"If Joseph graduates from college and his parents throw him a big celebration party, it's okay.",Joseph has parents.,E,possessive,325,type5_possessive_1_325,his parents,Conjunction Premise
"Either Joseph doesn't graduate from college, or he and his parents throw him a big celebration party.",Joseph has parents.,E,possessive,325,type5_possessive_1_325,his parents,Disjunction Premise
"If Joseph graduates from college, his parents will throw him a big celebration party.",Joseph has parents.,E,possessive,325,type5_possessive_1_325,his parents,premise
Isabella believes that her colleague is waiting outside.,Isabella has a colleague.,E,possessive,326,type5_possessive_1_326,her colleague,Attitude Premise
"If Isabella finishes her meeting early and her colleague drives her to the conference, it's okay.",Isabella has a colleague.,E,possessive,326,type5_possessive_1_326,her colleague,Conjunction Premise
"Either Isabella doesn't finish her meeting early, or she and her colleague will drive to the conference.",Isabella has a colleague.,E,possessive,326,type5_possessive_1_326,her colleague,Disjunction Premise
"If Isabella finishes her meeting early, her colleague will drive her to the conference.",Isabella has a colleague.,E,possessive,326,type5_possessive_1_326,her colleague,premise
Chloe believes that her manager is pleased.,Chloe has a manager.,E,possessive,327,type5_possessive_1_327,her manager,Attitude Premise
"If Chloe finishes her project on time and her manager gives her a bonus, it's okay.",Chloe has a manager.,E,possessive,327,type5_possessive_1_327,her manager,Conjunction Premise
"Either Chloe doesn't finish her project on time, or she and her manager do.",Chloe has a manager.,E,possessive,327,type5_possessive_1_327,her manager,Disjunction Premise
"If Chloe finishes her project on time, her manager will give her a bonus.",Chloe has a manager.,E,possessive,327,type5_possessive_1_327,her manager,premise
Evelyn believes that his boss is generous.,Evelyn has a boss.,E,possessive,328,type5_possessive_1_328,his boss,Attitude Premise
"If Evelyn finishes his work on time and his boss gives him a bonus, it's okay.",Evelyn has a boss.,E,possessive,328,type5_possessive_1_328,his boss,Conjunction Premise
"Either Evelyn doesn't finish his work on time, or he and his boss give him a bonus.",Evelyn has a boss.,E,possessive,328,type5_possessive_1_328,his boss,Disjunction Premise
"If Evelyn finishes his work on time, his boss will give him a bonus.",Evelyn has a boss.,E,possessive,328,type5_possessive_1_328,his boss,premise
Ashley believes that her friend is waiting outside.,Ashley has a friend.,E,possessive,329,type5_possessive_1_329,her friend,Attitude Premise
"If Ashley finishes her exam early and her friend drives her home, it's okay.",Ashley has a friend.,E,possessive,329,type5_possessive_1_329,her friend,Conjunction Premise
"Either Ashley doesn't finish her exam early, or she and her friend drive home together.",Ashley has a friend.,E,possessive,329,type5_possessive_1_329,her friend,Disjunction Premise
"If Ashley finishes her exam early, her friend will drive her home.",Ashley has a friend.,E,possessive,329,type5_possessive_1_329,her friend,premise
Lily believes that his friend is waiting.,Lily has a friend.,E,possessive,330,type5_possessive_1_330,his friend,Attitude Premise
"If Lily finishes work early and his friend takes him to the concert, it's okay.",Lily has a friend.,E,possessive,330,type5_possessive_1_330,his friend,Conjunction Premise
"Either Lily doesn't finish work early, or he and his friend go to the concert.",Lily has a friend.,E,possessive,330,type5_possessive_1_330,his friend,Disjunction Premise
"If Lily finishes work early, his friend will take him to the concert.",Lily has a friend.,E,possessive,330,type5_possessive_1_330,his friend,premise
Jessica believes that her colleague is dependable.,Jessica has a colleague.,E,possessive,331,type5_possessive_1_331,her colleague,Attitude Premise
"If Jessica completes her work early and her colleague covers her shift, it's okay.",Jessica has a colleague.,E,possessive,331,type5_possessive_1_331,her colleague,Conjunction Premise
"Either Jessica doesn't complete her work early, or she and her colleague cover her shift.",Jessica has a colleague.,E,possessive,331,type5_possessive_1_331,her colleague,Disjunction Premise
"If Jessica completes her work early, her colleague will cover her shift.",Jessica has a colleague.,E,possessive,331,type5_possessive_1_331,her colleague,premise
Barbara believes that her boss is generous.,Barbara has a boss.,E,possessive,332,type5_possessive_1_332,her boss,Attitude Premise
"If Barbara finishes her work on time and her boss gives her a bonus at the end of the month, it's okay.",Barbara has a boss.,E,possessive,332,type5_possessive_1_332,her boss,Conjunction Premise
"Either Barbara doesn't finish her work on time, or she and her boss don't give her a bonus at the end of the month.",Barbara has a boss.,E,possessive,332,type5_possessive_1_332,her boss,Disjunction Premise
"If Barbara finishes her work on time, her boss will give her a bonus at the end of the month.",Barbara has a boss.,E,possessive,332,type5_possessive_1_332,her boss,premise
Noah believes that his friends are at the train station.,Noah has friends.,E,possessive,333,type5_possessive_1_333,his friends,Attitude Premise
"If Noah arrives early and his friends will be waiting for him at the train station, it's okay.",Noah has friends.,E,possessive,333,type5_possessive_1_333,his friends,Conjunction Premise
"Either Noah doesn't arrive early, or he and his friends will be waiting for him at the train station.",Noah has friends.,E,possessive,333,type5_possessive_1_333,his friends,Disjunction Premise
"If Noah arrives early, his friends will be waiting for him at the train station.",Noah has friends.,E,possessive,333,type5_possessive_1_333,his friends,premise
Isaac believes that his wife is waiting for him at the train station.,Isaac has a wife.,E,possessive,334,type5_possessive_1_334,his wife,Attitude Premise
"If Isaac arrives on time and his wife is waiting for him at the train station, it's okay.",Isaac has a wife.,E,possessive,334,type5_possessive_1_334,his wife,Conjunction Premise
"Either Isaac doesn't arrive on time, or he and his wife don't meet at the train station.",Isaac has a wife.,E,possessive,334,type5_possessive_1_334,his wife,Disjunction Premise
"If Isaac arrives on time, his wife will be waiting for him at the train station.",Isaac has a wife.,E,possessive,334,type5_possessive_1_334,his wife,premise
Charlotte believes that his colleagues are eager.,Charlotte has colleagues.,E,possessive,335,type5_possessive_1_335,his colleagues,Attitude Premise
"If Charlotte finishes his work early and his colleagues take him out for dinner, it's okay.",Charlotte has colleagues.,E,possessive,335,type5_possessive_1_335,his colleagues,Conjunction Premise
"Either Charlotte doesn't finish his work early, or he and his colleagues go out.",Charlotte has colleagues.,E,possessive,335,type5_possessive_1_335,his colleagues,Disjunction Premise
"If Charlotte finishes his work early, his colleagues will take him out for dinner.",Charlotte has colleagues.,E,possessive,335,type5_possessive_1_335,his colleagues,premise
Harper believes that her colleague is waiting at the new restaurant downtown.,Harper has a colleague.,E,possessive,336,type5_possessive_1_336,her colleague,Attitude Premise
"If Harper finishes her work early and her colleague treats her to lunch at the new restaurant downtown, it's okay.",Harper has a colleague.,E,possessive,336,type5_possessive_1_336,her colleague,Conjunction Premise
"Either Harper doesn't finish her work early, or she and her colleague head to the new restaurant downtown for lunch.",Harper has a colleague.,E,possessive,336,type5_possessive_1_336,her colleague,Disjunction Premise
"If Harper finishes her work early, her colleague will treat her to lunch at the new restaurant downtown.",Harper has a colleague.,E,possessive,336,type5_possessive_1_336,her colleague,premise
Victor believes that his friend is waiting.,Victor has a friend.,E,possessive,337,type5_possessive_1_337,his friend,Attitude Premise
"If Victor finishes work early and his friend joins him for dinner, it's okay.",Victor has a friend.,E,possessive,337,type5_possessive_1_337,his friend,Conjunction Premise
"Either Victor doesn't finish work early, or he and his friend have dinner together.",Victor has a friend.,E,possessive,337,type5_possessive_1_337,his friend,Disjunction Premise
"If Victor finishes work early, his friend will join him for dinner.",Victor has a friend.,E,possessive,337,type5_possessive_1_337,his friend,premise
Andrew believes that his colleague is waiting at the train station.,Andrew has a colleague.,E,possessive,338,type5_possessive_1_338,his colleague,Attitude Premise
"If Andrew confirms his arrival time and his colleague meets him at the train station, it's okay.",Andrew has a colleague.,E,possessive,338,type5_possessive_1_338,his colleague,Conjunction Premise
"Either Andrew doesn't confirm his arrival time, or he and his colleague meet at the train station.",Andrew has a colleague.,E,possessive,338,type5_possessive_1_338,his colleague,Disjunction Premise
"If Andrew confirms his arrival time, his colleague will meet him at the train station.",Andrew has a colleague.,E,possessive,338,type5_possessive_1_338,his colleague,premise
Ethan believes that his colleague is next door.,Ethan has a colleague.,E,possessive,339,type5_possessive_1_339,his colleague,Attitude Premise
"If Ethan attends the conference and his colleague shares a hotel room with him, it's okay.",Ethan has a colleague.,E,possessive,339,type5_possessive_1_339,his colleague,Conjunction Premise
"Either Ethan doesn't attend the conference, or he and his colleague share a hotel room.",Ethan has a colleague.,E,possessive,339,type5_possessive_1_339,his colleague,Disjunction Premise
"If Ethan attends the conference, his colleague will share a hotel room with him.",Ethan has a colleague.,E,possessive,339,type5_possessive_1_339,his colleague,premise
Jackson believes that their coach is proud.,Jackson has a coach.,E,possessive,340,type5_possessive_1_340,their coach,Attitude Premise
"If Jackson students perform well in the competition and their coach treats them to a celebratory dinner, it's okay.",Jackson has a coach.,E,possessive,340,type5_possessive_1_340,their coach,Conjunction Premise
"Either Jackson students don't perform well in the competition, or he and his coach will have a celebratory dinner.",Jackson has a coach.,E,possessive,340,type5_possessive_1_340,their coach,Disjunction Premise
"If Jackson students perform well in the competition, their coach will treat them to a celebratory dinner.",Jackson has a coach.,E,possessive,340,type5_possessive_1_340,their coach,premise
Emmanuel believes that his brother is waiting at the train station.,Emmanuel has a brother.,E,possessive,341,type5_possessive_1_341,his brother,Attitude Premise
"If Emmanuel travels to New York and his brother meets him at the train station, it's okay.",Emmanuel has a brother.,E,possessive,341,type5_possessive_1_341,his brother,Conjunction Premise
"Either Emmanuel doesn't travel to New York, or he and his brother meet.",Emmanuel has a brother.,E,possessive,341,type5_possessive_1_341,his brother,Disjunction Premise
