premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Emily finishes her work early, she'll never portray a violent character in her novels again.",Emily has portrayed a violent character in her novels before.,E,again,282,type5a_again_282,Emily finishes her work early,unrelated
"If Andrew predicts the winner correctly, he'll never predict an outcome accurately again.",Andrew has predicted an outcome accurately before.,E,again,283,type5a_again_283,predicts the winner correctly,related
"If Andrew travels to Paris, he'll never predict an outcome accurately again.",Andrew has predicted an outcome accurately before.,E,again,283,type5a_again_283,Andrew travels to Paris,unrelated
"If Zoey presides over a school meeting, she'll never preside in a meeting again.",Zoey has presided in a meeting before.,E,again,284,type5a_again_284,presides over a school meeting,related
"If Zoey misses the bus, she'll never preside in a meeting again.",Zoey has presided in a meeting before.,E,again,284,type5a_again_284,Zoey misses the bus,unrelated
"If Noah processes an urgent request, he'll never process a request again.",Noah has processed a request before.,E,again,285,type5a_again_285,processes an urgent request,related
"If Noah completes his work on time, he'll never process a request again.",Noah has processed a request before.,E,again,285,type5a_again_285,completes his work on time,unrelated
"If Amelia produces a kung-fu movie, she'll never produce an action movie again.",Amelia has produced an action movie before.,E,again,286,type5a_again_286,produces a kung-fu movie,related
"If Amelia finishes work early, she'll never produce an action movie again.",Amelia has produced an action movie before.,E,again,286,type5a_again_286,Amelia finishes work early,unrelated
"If Elijah programs a calculator, he'll never program a computer again.",Elijah has programmed a computer before.,E,again,287,type5a_again_287,programs a calculator,related
"If Elijah agrees to visit, he'll never program a computer again.",Elijah has programmed a computer before.,E,again,287,type5a_again_287,Elijah agrees to visit,unrelated
"If Liam promotes a charity campaign, he'll never promote a campaign again.",Liam has promoted a campaign before.,E,again,288,type5a_again_288,promotes a charity campaign,related
"If Liam attends the conference, he'll never promote a campaign again.",Liam has promoted a campaign before.,E,again,288,type5a_again_288,Liam attends the conference,unrelated
"If Abigail pushes a major reform, she'll never push an initiative to succeed again.",Abigail has pushed an initiative to succeed before.,E,again,289,type5a_again_289,pushes a major reform,related
"If Abigail's car breaks down, she'll never push an initiative to succeed again.",Abigail has pushed an initiative to succeed before.,E,again,289,type5a_again_289,Abigail's car breaks down,unrelated
"If Olivia protects a stray cat, he'll never protect a cat again.",Olivia has protected a cat before.,E,again,290,type5a_again_290,protects a stray cat,related
"If Olivia attends the concert, he'll never protect a cat again.",Olivia has protected a cat before.,E,again,290,type5a_again_290,attends the concert,unrelated
"If James publishes a mystery novel, he'll never publish a book again.",James has published a book before.,E,again,291,type5a_again_291,publishes a mystery novel,related
"If James attends the conference, he'll never publish a book again.",James has published a book before.,E,again,291,type5a_again_291,James attends the conference,unrelated
"If Alexander pursues an uninteresting job, he'll never pursue a boring career again.",Alexander has pursued a boring career before.,E,again,292,type5a_again_292,Alexander pursues an uninteresting job,related
"If Alexander's car breaks down, he'll never pursue a boring career again.",Alexander has pursued a boring career before.,E,again,292,type5a_again_292,Alexander's car breaks down,unrelated
"If Thomas quantifies earthquake damage, he'll never quantify the magnitude of an earthquake again.",Thomas has quantified the magnitude of an earthquake before.,E,again,293,type5a_again_293,quantifies earthquake damage,related
"If Thomas graduates with honors, he'll never quantify the magnitude of an earthquake again.",Thomas has quantified the magnitude of an earthquake before.,E,again,293,type5a_again_293,Thomas graduates with honors,unrelated
"If Donna questions the suspect's motive, she'll never question a motive again.",Donna has questioned a motive before.,E,again,294,type5a_again_294,questions the suspect's motive,related
"If Donna's car breaks down, she'll never question a motive again.",Donna has questioned a motive before.,E,again,294,type5a_again_294,Donna's car breaks down,unrelated
"If Lisa quizzes her young students, she'll never quiz a class full of young students again.",Lisa has quizzed a class full of young students before.,E,again,295,type5a_again_295,quizzes her young students,related
"If Lisa agrees to attend the conference, she'll never quiz a class full of young students again.",Lisa has quizzed a class full of young students before.,E,again,295,type5a_again_295,agrees to attend the conference,unrelated
"If Nancy makes a key career decision, she'll never make an important decision again.",Nancy has made an important decision before.,E,again,296,type5a_again_296,makes a key career decision,related
"If Nancy confirms her arrival, she'll never make an important decision again.",Nancy has made an important decision before.,E,again,296,type5a_again_296,Nancy confirms her arrival,unrelated
"If Daniel assesses the weather conditions, he'll never assess a situation again.",Daniel has assessed a situation before.,E,again,297,type5a_again_297,assesses the weather conditions,related
"If Daniel's flight arrives on time, he'll never assess a situation again.",Daniel has assessed a situation before.,E,again,297,type5a_again_297,Daniel's flight arrives on time,unrelated
"If Sandra builds a vacation home, she'll never build a house again.",Sandra has built a house before.,E,again,298,type5a_again_298,builds a vacation home,related
"If Sandra passes her driving test, she'll never build a house again.",Sandra has built a house before.,E,again,298,type5a_again_298,Sandra passes her driving test,unrelated
"If Barbara remembers a sad childhood, she'll never remember a bad memory again.",Barbara has remembered a bad memory before.,E,again,299,type5a_again_299,remembers a sad childhood,related
"If Barbara drives to the concert, she'll never remember a bad memory again.",Barbara has remembered a bad memory before.,E,again,299,type5a_again_299,Barbara drives to the concert,unrelated
"If Mark restores a stolen painting, he'll never restore a stolen artifact again.",Mark has restored a stolen artifact before.,E,again,300,type5a_again_300,restores a stolen painting,related
"If Mark travels to New York, he'll never restore a stolen artifact again.",Mark has restored a stolen artifact before.,E,again,300,type5a_again_300,Mark travels to New York,unrelated
"If Donna redesigns an online store, she'll never redesign a website again.",Donna has redesigned a website before.,E,again,301,type5a_again_301,redesigns an online store,related
"If Donna decides to move to the city, she'll never redesign a website again.",Donna has redesigned a website before.,E,again,301,type5a_again_301,Donna decides to move to the city,unrelated
"If Paul refers to a restaurant guide, he'll never refer to a guide again.",Paul has referred to a guide before.,E,again,302,type5a_again_302,refers to a restaurant guide,related
"If Paul agrees to attend the conference, he'll never refer to a guide again.",Paul has referred to a guide before.,E,again,302,type5a_again_302,agrees to attend the conference,unrelated
"If Isaac agrees with his student on the hike, he'll never agree with a decision by his student again.",Isaac has agreed with a decision by his student before.,E,again,303,type5a_again_303,agrees with his student on the hike,related
"If Isaac decides to go hiking this weekend, he'll never agree with a decision by his student again.",Isaac has agreed with a decision by his student before.,E,again,303,type5a_again_303,decides to go hiking this weekend,unrelated
"If Victoria decides to reform a voting system, she'll never decide to reform a social system again.",Victoria has decided to reform a social system before.,E,again,304,type5a_again_304,decides to reform a voting system,related
"If Victoria's train is delayed, she'll never decide to reform a social system again.",Victoria has decided to reform a social system before.,E,again,304,type5a_again_304,Victoria's train is delayed,unrelated
"If Owen refurbishes an old chair, he'll never refurbish a piece of furniture again.",Owen has refurbished a piece of furniture before.,E,again,305,type5a_again_305,refurbishes an old chair,related
"If Owen arrives on time, he'll never refurbish a piece of furniture again.",Owen has refurbished a piece of furniture before.,E,again,305,type5a_again_305,Owen arrives on time,unrelated
"If Mia refutes her opponent's claim, she'll never refute an argument again.",Mia has refuted an argument before.,E,again,306,type5a_again_306,refutes her opponent's claim,related
"If Mia finishes her work early, she'll never refute an argument again.",Mia has refuted an argument before.,E,again,306,type5a_again_306,finishes her work early,unrelated
"If Victoria regulates financial systems, she'll never regulate a complex social system again.",Victoria has regulated a complex social system before.,E,again,307,type5a_again_307,regulates financial systems,related
"If Victoria finishes her work early, she'll never regulate a complex social system again.",Victoria has regulated a complex social system before.,E,again,307,type5a_again_307,Victoria finishes her work early,unrelated
"If Charles relays a coded message, he'll never relay a secret message again.",Charles has relayed a secret message before.,E,again,308,type5a_again_308,relays a coded message,related
"If Charles misses the bus, he'll never relay a secret message again.",Charles has relayed a secret message before.,E,again,308,type5a_again_308,Charles misses the bus,unrelated
"If Kimberly relies on her study partner, she'll never rely on a trusted ally again.",Kimberly has relied on a trusted ally before.,E,again,309,type5a_again_309,relies on her study partner,related
"If Kimberly finishes her exams early, she'll never rely on a trusted ally again.",Kimberly has relied on a trusted ally before.,E,again,309,type5a_again_309,Kimberly finishes her exams early,unrelated
"If Isabella remedies her friend's wound after shopping, she'll never remedy a painful wound again.",Isabella has remedied a painful wound before.,E,again,310,type5a_again_310,remedies her friend's wound after shopping,related
"If Isabella agrees to go shopping, she'll never remedy a painful wound again.",Isabella has remedied a painful wound before.,E,again,310,type5a_again_310,agrees to go shopping,unrelated
"If Nancy renovates her cousin's house, she'll never renovate a house again.",Nancy has renovated a house before.,E,again,311,type5a_again_311,renovates her cousin's house,related
"If Nancy arrives early, she'll never renovate a house again.",Nancy has renovated a house before.,E,again,311,type5a_again_311,Nancy arrives early,unrelated
"If Evelyn replenishes water supplies on arrival, she'll never replenish a depleted resource again.",Evelyn has replenished a depleted resource before.,E,again,312,type5a_again_312,Evelyn replenishes water supplies on arrival,related
"If Evelyn's flight arrives on time, she'll never replenisshes a depleted resource again.",Evelyn has replenished a depleted resource before.,E,again,312,type5a_again_312,Evelyn's flight arrives on time,unrelated
"If Margaret reports news issues for college, she'll never report on an issue again.",Margaret has reported on an issue before.,E,again,313,type5a_again_313,reports news issues for,related
"If Margaret graduates from college, she'll never report on an issue again.",Margaret has reported on an issue before.,E,again,313,type5a_again_313,Margaret graduates from college,unrelated
"If Ashley requests help from another department, she'll never request to work with an assistant from another department again.",Ashley has requested to work with an assistant from another department before.,E,again,314,type5a_again_314,requests help from another department,related
"If Ashley finishes her work on time, she'll never request to work with an assistant from anotsher department again.",Ashley has requested to work with an assistant from another department before.,E,again,314,type5a_again_314,Ashley finishes her work on time,unrelated
"If Barbara bans political talk early at work, she'll never put a ban on a political topic again.",Barbara has put a ban on a political topic before.,E,again,315,type5a_again_315,bans political talk early at work,related
"If Barbara finishes her work early, she'll never put a ban on a political topic again.",Barbara has put a ban on a political topic before.,E,again,315,type5a_again_315,Barbara finishes her work early,unrelated
"If Benjamin resists sweets in New York, he'll never resist a temptation again.",Benjamin has resisted a temptation before.,E,again,316,type5a_again_316,resists sweets,related
"If Benjamin lands in New York, he'll never resist a temptation again.",Benjamin has resisted a temptation before.,E,again,316,type5a_again_316,Benjamin lands in New York,unrelated
"If Noah resolves a bug in the ride app, he'll never resolve a discrepancy in the system again.",Noah has resolved a discrepancy in the system before.,E,again,317,type5a_again_317,resolves a bug in the ride app,related
"If Noah needs a ride, he'll never resolve a discrepancy in the system again.",Noah has resolved a discrepancy in the system before.,E,again,317,type5a_again_317,needs a ride,unrelated
"If Emily responds to Donna's email, she'll never respond to a message from Donna again.",Emily has responded to a message from Donna before.,E,again,318,type5a_again_318,responds to Donna's email,related
"If Emily finishes her meeting early, she'll never respond to a message from Donna again.",Emily has responded to a message from Donna before.,E,again,318,type5a_again_318,Emily finishes her meeting early,unrelated
"If Ryan performs a medical procedure, he'll never perform an operation again.",Ryan has performed an operation before.,E,again,319,type5a_again_319,performs a medical procedure,related
"If Ryan passes his driving test, he'll never perform an operation again.",Ryan has performed an operation before.,E,again,319,type5a_again_319,Ryan passes his driving test,unrelated
"If Scarlett reviews travel plans after missing the bus, she'll never review a plan again.",Scarlett has reviewed a plan before.,E,again,320,type5a_again_320,reviews travel plans after,related
"If Scarlett misses the bus, she'll never review a plan again.",Scarlett has reviewed a plan before.,E,again,320,type5a_again_320,Scarlett misses the bus,unrelated
"If Sarah revises Larry's college essay, she'll never revise an essay by Larry again.",Sarah has revised an essay by Larry before.,E,again,321,type5a_again_321,revises Larry's college essay,related
"If Sarah takes the train to the city, she'll never revise an essay by Larry again.",Sarah has revised an essay by Larry before.,E,again,321,type5a_again_321,Sarah takes the train to the city,unrelated
"If Ethan revitalizes the local club, he'll never revitalize a dead community again.",Ethan has revitalized a dead community before.,E,again,322,type5a_again_322,revitalizes the local club,related
"If Ethan arrives early, he'll never revitalizes a dead community again.",Ethan has revitalized a dead community before.,E,again,322,type5a_again_322,Ethan arrives early,unrelated
"If Grace completes an online quiz, she'll never complete a task online again.",Grace has completed a task online before.,E,again,323,type5a_again_323,completes an online quiz,related
"If Grace arrives on time, she'll never complete a task online again.",Grace has completed a task online before.,E,again,323,type5a_again_323,Grace arrives on time,unrelated
"If Linda ruins a concert memory with her dad, she'll never ruin a moment with her father again.",Linda has ruined a moment with her father before.,E,again,324,type5a_again_324,ruins a concert memory with her dad,related
"If Linda decides to attend the concert, she'll never ruin a moment with her father again.",Linda has ruined a moment with her father before.,E,again,324,type5a_again_324,decides to attend the concert,unrelated
"If Joseph schedules his graduation checkup, he'll never schedule an appointment with the doctor again.",Joseph has scheduled an appointment with the doctor before.,E,again,325,type5a_again_325,schedules his graduation checkup,related
"If Joseph graduates from college, he'll never schedule an appointment with the doctor again.",Joseph has scheduled an appointment with the doctor before.,E,again,325,type5a_again_325,graduates from college,unrelated
"If Isabella scrutinizes poll data in her meeting, she'll never scrutinize a piece of data again.",Isabella has scrutinized a piece of data before.,E,again,326,type5a_again_326,scrutinizes poll data in her meeting,related
"If Isabella finishes her meeting early, she'll never scrutinize a piece of data again.",Isabella has scrutinized a piece of data before.,E,again,326,type5a_again_326,finishes her meeting early,unrelated
"If Chloe secures research funding, she'll never secure a funding resource again.",Chloe has secured a funding resource before.,E,again,327,type5a_again_327,secures research funding,related
"If Chloe finishes her project on time, she'll never secure a funding resource again.",Chloe has secured a funding resource before.,E,again,327,type5a_again_327,Chloe finishes her project on time,unrelated
"If Evelyn settles a work dispute on deadline, she'll never settle an argument again.",Evelyn has settled an argument before.,E,again,328,type5a_again_328,settles a work dispute on deadline,related
"If Evelyn finishes her work on time, she'll never settle an argument again.",Evelyn has settled an argument before.,E,again,328,type5a_again_328,finishes her work on time,unrelated
"If Ashley suggests a plan after an exam, she'll never suggest a strategy to the company again.",Ashley has suggested a strategy to the company before.,E,again,329,type5a_again_329,suggests a plan after an exam,related
"If Ashley finishes her exam early, she'll never ssuggest a strategy to the company again.",Ashley has suggested a strategy to the company before.,E,again,329,type5a_again_329,finishes her exam early,unrelated
"If Lily simplifies a report for her boss, she'll never simplify a complicated task again.",Lily has simplified a complicated task before.,E,again,330,type5a_again_330,simplifies a report for her boss,related
"If Lily finishes work early, she'll never simplify a complicated task again.",Lily has simplified a complicated task before.,E,again,330,type5a_again_330,finishes work early,unrelated
"If Jessica sketches a blueprint after finishing, she'll never sketch a design accurately again.",Jessica has sketched a design accurately before.,E,again,331,type5a_again_331,sketches a blueprint after finishing,related
"If Jessica completes her work early, she'll never sketch a design accurately again.",Jessica has sketched a design accurately before.,E,again,331,type5a_again_331,Jessica completes her work early,unrelated
"If Barbara solves a math equation, she'll never solve an equation again.",Barbara has solved an equation before.,E,again,332,type5a_again_332,solves a math equation,related
"If Barbara finishes her work on time, she'll never solve an equation again.",Barbara has solved an equation before.,E,again,332,type5a_again_332,finishes her work on time,unrelated
"If Noah sorts out tech issues early, he'll never sort out a problem again.",Noah has sorted out a problem before.,E,again,333,type5a_again_333,sorts out tech issues,related
"If Noah arrives early, he'll never sort out a problem again.",Noah has sorted out a problem before.,E,again,333,type5a_again_333,Noah arrives early,unrelated
"If Isaac specializes in data science, he'll never get specialized in a difficult field again.",Isaac has gotten specialized in a difficult field before.,E,again,334,type5a_again_334,specializes in data science,related
"If Isaac arrives on time, he'll never get specialized in a difficult field again.",Isaac has gotten specialized in a difficult field before.,E,again,334,type5a_again_334,Isaac arrives on time,unrelated
"If Charlotte specifies job requirements, she'll never specify a set of requirements for the job again.",Charlotte has specified a set of requirements for the job before.,E,again,335,type5a_again_335,specifies job requirements,related
"If Charlotte finishes his work early, she'll never specify a set of requirements for the job again.",Charlotte has specified a set of requirements for the job before.,E,again,335,type5a_again_335,Charlotte finishes his work early,unrelated
"If Harper stabilizes office tension, he'll never stabilize a volatile situation again.",Harper has stabilized a volatile situation before.,E,again,336,type5a_again_336,stabilizes office tension,related
"If Harper finishes her work early, he'll never stabilize a volatile situation again.",Harper has stabilized a volatile situation before.,E,again,336,type5a_again_336,Harper finishes her work early,unrelated
"If Victoria strategizes a marketing plan, she'll never strategize an approach again.",Victoria has strategized an approach before.,E,again,337,type5a_again_337,strategizes a marketing plan,related
"If Victoria finishes work early, she'll never strategize an approach again.",Victoria has strategized an approach before.,E,again,337,type5a_again_337,finishes work early,unrelated
"If Andrew streamlines video uploads, he'll never streamline a YouTube video again.",Andrew has streamlined a YouTube video before.,E,again,338,type5a_again_338,streamlines video uploads,related
"If Andrew confirms his arrival time, he'll never streamline a Youtube video again.",Andrew has streamlined a YouTube video before.,E,again,338,type5a_again_338,Andrew confirms his arrival time,unrelated
"If Ethan strengthens ties at the conference, he'll never strengthen a friendship relationship again.",Ethan has strengthened a friendship relationship before.,E,again,339,type5a_again_339,strengthens ties,related
"If Ethan attends the conference, he'll never strengthen a friendship relationship again.",Ethan has strengthened a friendship relationship before.,E,again,339,type5a_again_339,Ethan attends the conference,unrelated
"If Jackson agrees to this competition's deal, he'll never agree with a deal like this again.",Jackson has agreed with a deal like this before.,E,again,340,type5a_again_340,agrees to this competition's deal,related
"If Jackson's students perform well in the competition, he'll never agree with a deal like this again.",Jackson has agreed with a deal like this before.,E,again,340,type5a_again_340,Jackson's students perform well in the competition,unrelated
"If Emma substantiates her claim in New York, she'll never substantiate a claim again.",Emma has substantiated a claim before.,E,again,341,type5a_again_341,substantiates her claim in,related
"If Emma travels to New York, she'll substantiate a claim again.",Emma has substantiated a claim before.,E,again,341,type5a_again_341,Emma travels to New York,unrelated
"If Nancy summarizes her boss's report early, she'll never summarize a report for her boss again.",Nancy has summarized a report for her boss before.,E,again,342,type5a_again_342,summarizes her boss's report early,related
"If Nancy finishes her work on time, she'll never summarize a report for her boss again.",Nancy has summarized a report for her boss before.,E,again,342,type5a_again_342,finishes her work on time,unrelated
"If Victoria supervises a teen team at the conference, she'll never supervise a team of teenagers again.",Victoria has supervised a team of teenagers before.,E,again,343,type5a_again_343,supervises a teen team at the conference,related
"If Victoria decides to attend the conference, she'll never supervise a team of teenagers again.",Victoria has supervised a team of teenagers before.,E,again,343,type5a_again_343,decides to attend the conference,unrelated
"If Robert supports a school program at the conference, he'll never support a cause to improve education again.",Robert has supported a cause to improve education before.,E,again,344,type5a_again_344,supports a school program at,related
"If Robert decides to attend the conference, he'll never support a cause to improve education again.",Robert has supported a cause to improve education before.,E,again,344,type5a_again_344,decides to attend the conference,unrelated
"If Isaac surveys a future development site, he'll never survey a landscape to plan a new development again.",Isaac has surveyed a landscape to plan a new development before.,E,again,345,type5a_again_345,surveys a future development site,related
"If Isaac arrives on time, he'll never survey a landscape to plan a new development again.",Isaac has surveyed a landscape to plan a new development before.,E,again,345,type5a_again_345,Isaac arrives on time,unrelated
"If John sustains a marketing campaign at dinner, he'll never sustain an effort to promote the company again.",John has sustained an effort to promote the company before.,E,again,346,type5a_again_346,sustains a marketing campaign at,related
"If John decides to stay for dinner, he'll never sustain an effort to promote the company again.",John has sustained an effort to promote the company before.,E,again,346,type5a_again_346,decides to stay for dinner,unrelated
"If Olivia swaps a bracelet after her presentation, she'll swap a valuable belonging again.",Olivia has swapped a valuable belonging before.,E,again,347,type5a_again_347,swaps a bracelet after,related
"If Olivia finishes her presentation early, she'll swap a valuable belonging again.",Olivia has swapped a valuable belonging before.,E,again,347,type5a_again_347,finishes her presentation early,unrelated
"If Lucas sends a client a love note, he'll never send her a love message again.",Lucas has sent her a love message before.,E,again,348,type5a_again_348,sends a client a love note,related
"If Lucas's client confirms the appointment, he'll never send her a love message again.",Lucas has sent her a love message before.,E,again,348,type5a_again_348,Lucas's client confirms the appointment,unrelated
"If Mia tests a moral hypothesis, she'll never test a philosophical hypothesis again.",Mia has tested a philosophical hypothesis before.,E,again,349,type5a_again_349,tests a moral hypothesis,related
"If Mia completes her work on time, she'll never test a philosophical hypotshesis again.",Mia has tested a philosophical hypothesis before.,E,again,349,type5a_again_349,completes her work on time,unrelated
"If Scarlett theorizes answers in her talk, she'll never theorize a solution again.",Scarlett has theorized a solution before.,E,again,350,type5a_again_350,theorizes answers in her talk,related
"If Scarlett finishes her presentation on time, she'll never theorize a solution again.",Scarlett has theorized a solution before.,E,again,350,type5a_again_350,Scarlett finishes her presentation on time,unrelated
"If Emma time stamps the concert ticket, she'll never time stamp an important document again.",Emma has timestamped an important document before.,E,again,351,type5a_again_351,time stamps the concert ticket,related
"If Emma decides to attend the concert, she'll never time stamp an important document again.",Emma has timestamped an important document before.,E,again,351,type5a_again_351,decides to attend the concert,unrelated
"If Kimberly toasts for her wife's birthday in Paris, she'll never toast a celebration for his wife again.",Kimberly has toasted a celebration for her wife before.,E,again,352,type5a_again_352,toasts for her wife's birthday,related
"If Kimberly travels to Paris, she'll never toast a celebration for his wife again.",Kimberly has toasted a celebration for her wife before.,E,again,352,type5a_again_352,Kimberly travels to Paris,unrelated
"If Jennifer trades her watch at the conference, she'll never trade a valuable watch again.",Jennifer has traded a valuable watch before.,E,again,353,type5a_again_353,trades her watch at,related
"If Jennifer agrees to attend the conference, she'll never trade a valuable watch again.",Jennifer has traded a valuable watch before.,E,again,353,type5a_again_353,Jennifer agrees to attend the conference,unrelated
"If Anthony transcends a fear on the train, he'll never transcend a personal limitation again.",Anthony has transcended a personal limitation before.,E,again,354,type5a_again_354,transcends a fear on the train,related
"If Anthony decides to take the train, he'll never transcends a personal limitation again.",Anthony has transcended a personal limitation before.,E,again,354,type5a_again_354,Anthony decides to take the train,unrelated
"If James translates a Dostoevsky story, he'll never translate a novel by Dostoevsky again.",James has translated a novel by Dostoevsky before.,E,again,355,type5a_again_355,translates a Dostoevsky story,related
"If James arrives on time, he'll never translate a novel by Dostoevsky again.",James has translated a novel by Dostoevsky before.,E,again,355,type5a_again_355,arrives on time,unrelated
"If Noah transmits data to a satellite, he'll never transmit a signal to the distant satellite again.",Noah has transmitted a signal to the distant satellite before.,E,again,356,type5a_again_356,transmits data to a satellite,related
"If Noah passes his driving test, he'll never transmit a signal to the distant satellite again.",Noah has transmitted a signal to the distant satellite before.,E,again,356,type5a_again_356,Noah passes his driving test,unrelated
"If Charles transports rare items for the event, he'll never transport a precious product again.",Charles has transported a precious product before.,E,again,357,type5a_again_357,transports rare items for the event,related
"If Charles arrives early, he'll never transport a precious product again.",Charles has transported a precious product before.,E,again,357,type5a_again_357,Charles arrives early,unrelated
"If Abigail traverses Europe for work, she'll never traverse a continent again.",Abigail has traversed a continent before.,E,again,358,type5a_again_358,traverses Europe for work,related
"If Abigail finishes her work on time, she'll never traverse a continent again.",Abigail has traversed a continent before.,E,again,358,type5a_again_358,Abigail finishes her work on time,unrelated
"If Thomas tweaks the concert flyer, he'll never tweak a design again.",Thomas has tweaked a design before.,E,again,359,type5a_again_359,tweaks the concert flyer,related
"If Thomas drives to the concert, he'll never tweak a design again.",Thomas has tweaked a design before.,E,again,359,type5a_again_359,drives to the concert,unrelated
"If Isabella uncovers a secret at the event, she'll never uncover a plot again.",Isabella has uncovered a plot before.,E,again,360,type5a_again_360,uncovers a secret at the event,related
"If Isabella agrees to go, she'll never uncover a plot again.",Isabella has uncovered a plot before.,E,again,360,type5a_again_360,Isabella agrees to go,unrelated
"If Isabella unites a club after her talk, she'll never unite a group of people again.",Isabella has united a group of people before.,E,again,361,type5a_again_361,unites a club after her talk,related
"If Isabella finishes her presentation early, she'll never unite a group of people again.",Isabella has united a group of people before.,E,again,361,type5a_again_361,finishes her presentation early,unrelated
"If Betty upholds her graduation promise, she'll never uphold a promise again.",Betty has upheld a promise before.,E,again,362,type5a_again_362,upholds her graduation promise,related
"If Betty graduates with honors, she'll never uphold a promise again.",Betty has upheld a promise before.,E,again,362,type5a_again_362,Betty graduates with honors,unrelated
"If Margaret utilizes new software for her project, she'll never utilize a new technology again.",Margaret has utilized a new technology before.,E,again,363,type5a_again_363,utilizes new software for her,related
"If Margaret finishes her project on time, she'll never utilize a new technology again.",Margaret has utilized a new technology before.,E,again,363,type5a_again_363,Margaret finishes her project on time,unrelated
"If Margaret verifies her license information, she'll never verify a piece of information again.",Margaret has verified a piece of information before.,E,again,364,type5a_again_364,verifies her license information,related
"If Margaret passes her driving test, she'll never verify a piece of information again.",Margaret has verified a piece of information before.,E,again,364,type5a_again_364,passes her driving test,unrelated
"If Chloe vibrates with purpose after her talk, she'll never vibrate with a sense of purpose again.",Chloe has vibrated with a sense of purpose before.,E,again,365,type5a_again_365,vibrates with purpose after her talk,related
"If Chloe finishes her presentation early, she'll never vibrate with a sense of purpose again.",Chloe has vibrated with a sense of purpose before.,E,again,365,type5a_again_365,Chloe finishes her presentation early,unrelated
"If Linda visualizes a pitch idea for her ride, she'll never visualize a successful plan again.",Linda has visualized a successful plan before.,E,again,366,type5a_again_366,visualizes a pitch idea for her,related
"If Linda needs a ride, she'll never visualize a successful plan again.",Linda has visualized a successful plan before.,E,again,366,type5a_again_366,needs a ride,unrelated
"If Jacob vocalizes his beliefs in a team meeting, he'll never vocalize a deeply held belief again.",Jacob has vocalized a deeply held belief before.,E,again,367,type5a_again_367,vocalizes his beliefs in a team meeting,related
"If Jacob completes the project on time, he'll never vocalize a deeply held belief again.",Jacob has vocalized a deeply held belief before.,E,again,367,type5a_again_367,Jacob completes the project on time,unrelated
"If William volunteers to plan the event, he'll never volunteer for a mission again.",William has volunteered for a mission before.,E,again,368,type5a_again_368,volunteers to plan the event,related
"If William arrives early, he'll never volunteer for a mission again.",William has volunteered for a mission before.,E,again,368,type5a_again_368,William arrives early,unrelated
"If Sophia vouches for a friend after her meeting, she'll never vouch for a friend again.",Sophia has vouched for a friend before.,E,again,369,type5a_again_369,vouches for a friend after,related
"If Sophia finishes her meeting early, she'll never vouch for a friend again.",Sophia has vouched for a friend before.,E,again,369,type5a_again_369,finishes her meeting early,unrelated
"If Dorothy wanders the campus forest after winning, she'll never wander through a forest again.",Dorothy has wandered through a forest before.,E,again,370,type5a_again_370,wanders the campus forest after winning,related
"If Dorothy wins the award, she'll never wander through a forest again.",Dorothy has wandered through a forest before.,E,again,370,type5a_again_370,Dorothy wins the award,unrelated
"If Lily washes an ink stain after the meeting, she'll never wash a stubborn stain again.",Lily has washed a stubborn stain before.,E,again,371,type5a_again_371,washes an ink stain after the meeting,related
"If Lily finishes her meeting early, she'll never wash a stubborn stain again.",Lily has washed a stubborn stain before.,E,again,371,type5a_again_371,Lily finishes her meeting early,unrelated
"If Charlotte widens a stream for biology class, she'll never widen a small stream into a flowing river again.",Charlotte has widened a small stream into a flowing river before.,E,again,372,type5a_again_372,widens a stream for biology class,related
"If Charlotte finishes her exam early, she'll never widen a small stream into a flowing river again.",Charlotte has widened a small stream into a flowing river before.,E,again,372,type5a_again_372,finishes her exam early,unrelated
"If Richard withdraws from a seminar on time, he'll never withdraw from a mandatory course again.",Richard has withdrawn from a mandatory course before.,E,again,373,type5a_again_373,withdraws from a seminar,related
"If Richard arrives on time, he'll never withdraw from a mandatory course again.",Richard has withdrawn from a mandatory course before.,E,again,373,type5a_again_373,Richard arrives on time,unrelated
"If Jacob witnesses a robbery after arriving early, he'll never witness a crime again.",Jacob has witnessed a crime before.,E,again,374,type5a_again_374,witnesses a robbery after,related
"If Jacob arrives early, he'll never witness a crime again.",Jacob has witnessed a crime before.,E,again,374,type5a_again_374,Jacob arrives early,unrelated
"If Ryan works on a science project with a friend, he'll never work on a project with his friend again.",Ryan has worked on a project with his friend before.,E,again,375,type5a_again_375,works on a science project with a friend,related
"If Ryan arrives early, he'll never work on a project with his friend again.",Ryan has worked on a project with his friend before.,E,again,375,type5a_again_375,Ryan arrives early,unrelated
"If William wields an artifact at the concert, he'll never wield an ancient artifact again.",William has wielded an ancient artifact before.,E,again,376,type5a_again_376,wields an artifact at,related
"If William drives to the concert, he'll never wield an ancient artifact again.",William has wielded an ancient artifact before.,E,again,376,type5a_again_376,drives to the concert,unrelated
"If Noah yields a breakthrough at graduation, he'll never yield a significant breakthrough again.",Noah has yielded a significant breakthrough before.,E,again,377,type5a_again_377,yields a breakthrough at graduation,related
"If Noah graduates from college, he'll never yield a significant breakthrough again.",Noah has yielded a significant breakthrough before.,E,again,377,type5a_again_377,Noah graduates from college,unrelated
