premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Olivia confirms her attendance, her best friend will drive her to the concert.",Olivia has a best friend.,E,possessive,307,type5P_possessive_307,her best friend,related
"If Olivia finishes her presentation early, Tina's friend will treat her to lunch.",Olivia has colleagues.,N,possessive,308,type5P_possessive_308,Tina's friend,unrelated
"If Olivia finishes her presentation early, her colleagues will treat her to lunch.",Olivia has colleagues.,E,possessive,308,type5P_possessive_308,her colleagues,related
"If Olivia finishes her presentation early, her teammates will treat her to lunch.",Olivia has colleagues.,N,possessive,308,type5P_possessive_308,her teammates,somewhat_related
"If Olivia finishes his work on time, Tina's friend will give him a bonus at the end of the month.",Olivia has a boss.,N,possessive,309,type5P_possessive_309,Tina's friend,unrelated
"If Olivia finishes his work on time, his boss will give him a bonus at the end of the month.",Olivia has a boss.,E,possessive,309,type5P_possessive_309,his boss,related
"If Olivia finishes his work on time, his director will give him a bonus at the end of the month.",Olivia has a boss.,N,possessive,309,type5P_possessive_309,his director,somewhat_related
"If Olivia finishes work early, Tina's friend will cook him a special dinner at home.",Olivia has a wife.,N,possessive,310,type5P_possessive_310,Tina's friend,unrelated
"If Olivia finishes work early, Tina's friend will meet him for dinner.",Olivia has a best friend.,N,possessive,310,type5P_possessive_310,Tina's friend,unrelated
"If Olivia finishes work early, his acquaintance will meet him for dinner.",Olivia has a best friend.,N,possessive,310,type5P_possessive_310,his acquaintance,somewhat_related
"If Olivia finishes work early, his best friend will meet him for dinner.",Olivia has a best friend.,E,possessive,311,type5P_possessive_311,his best friend,related
"If Olivia finishes work early, his partner will cook him a special dinner at home.",Olivia has a wife.,N,possessive,311,type5P_possessive_311,his partner,somewhat_related
"If Olivia finishes work early, his wife will cook him a special dinner at home.",Olivia has a wife.,E,possessive,311,type5P_possessive_311,his wife,related
"If Olivia travels to Paris, Tina's friend will meet him at the train station.",Olivia has a brother.,N,possessive,312,type5P_possessive_312,Tina's friend,unrelated
"If Olivia travels to Paris, his brother will meet him at the train station.",Olivia has a brother.,E,possessive,312,type5P_possessive_312,his brother,related
"If Olivia travels to Paris, his sibling will meet him at the train station.",Olivia has a brother.,N,possessive,312,type5P_possessive_312,his sibling,somewhat_related
"If Olivia's car breaks down, Tina's friend will give her a ride to work.",Olivia has a best friend.,N,possessive,313,type5P_possessive_313,Tina's friend,unrelated
"If Olivia's car breaks down, her acquaintance will give her a ride to work.",Olivia has a best friend.,N,possessive,313,type5P_possessive_313,her acquaintance,somewhat_related
"If Olivia's car breaks down, her best friend will give her a ride to work.",Olivia has a best friend.,E,possessive,313,type5P_possessive_313,her best friend,related
"If Owen arrives on time, Tina's friend will take him to the concert.",Owen has friends.,N,possessive,314,type5P_possessive_314,Tina's friend,unrelated
"If Owen arrives on time, Tina's friend will welcome him at the meeting.",Owen has colleagues.,N,possessive,314,type5P_possessive_314,Tina's friend,unrelated
"If Owen arrives on time, his acquaintances will take him to the concert.",Owen has friends.,N,possessive,314,type5P_possessive_314,his acquaintances,somewhat_related
"If Owen arrives on time, his colleagues will welcome him at the meeting.",Owen has colleagues.,E,possessive,315,type5P_possessive_315,his colleagues,related
"If Owen arrives on time, his friends will take him to the concert.",Owen has friends.,E,possessive,315,type5P_possessive_315,his friends,related
"If Owen arrives on time, his teammates will welcome him at the meeting.",Owen has colleagues.,N,possessive,315,type5P_possessive_315,his teammates,somewhat_related
"If Owen attends the conference, Tina's friend will drive him to the hotel.",Owen has a colleague.,N,possessive,316,type5P_possessive_316,Tina's friend,unrelated
"If Owen attends the conference, his colleague will drive him to the hotel.",Owen has a colleague.,E,possessive,316,type5P_possessive_316,his colleague,related
"If Owen attends the conference, his teammate will drive him to the hotel.",Owen has a colleague.,N,possessive,316,type5P_possessive_316,his teammate,somewhat_related
"If Patricia arrives on time, Tina's friend will be waiting for her at the train station.",Patricia has a best friend.,N,possessive,317,type5P_possessive_317,Tina's friend,unrelated
"If Patricia arrives on time, her acquaintance will be waiting for her at the train station.",Patricia has a best friend.,N,possessive,317,type5P_possessive_317,her acquaintance,somewhat_related
"If Patricia arrives on time, her best friend will be waiting for her at the train station.",Patricia has a best friend.,E,possessive,317,type5P_possessive_317,her best friend,related
"If Patricia books a hotel room, Tina's friend will join her for a weekend getaway.",Patricia has a friend.,N,possessive,318,type5P_possessive_318,Tina's friend,unrelated
"If Patricia books a hotel room, her acquaintance will join her for a weekend getaway.",Patricia has a friend.,N,possessive,318,type5P_possessive_318,her acquaintance,somewhat_related
"If Patricia books a hotel room, her friend will join her for a weekend getaway.",Patricia has a friend.,E,possessive,318,type5P_possessive_318,her friend,related
"If Patricia decides to move to a new city, Tina's friend will help her pack and settle into her new home.",Patricia has a best friend.,N,possessive,319,type5P_possessive_319,Tina's friend,unrelated
"If Patricia decides to move to a new city, her acquaintance will help her pack and settle into her new home.",Patricia has a best friend.,N,possessive,319,type5P_possessive_319,her acquaintance,somewhat_related
"If Patricia decides to move to a new city, her best friend will help her pack and settle into her new home.",Patricia has a best friend.,E,possessive,319,type5P_possessive_319,her best friend,related
"If Patricia finishes her exam early, Tina's friend will wait for her outside the classroom.",Patricia has a friend.,N,possessive,320,type5P_possessive_320,Tina's friend,unrelated
"If Patricia finishes her exam early, her acquaintance will wait for her outside the classroom.",Patricia has a friend.,N,possessive,320,type5P_possessive_320,her acquaintance,somewhat_related
"If Patricia finishes her exam early, her friend will wait for her outside the classroom.",Patricia has a friend.,E,possessive,320,type5P_possessive_320,her friend,related
"If Patricia finishes her presentation early, Tina's friend will take her out for lunch.",Patricia has a colleague.,N,possessive,321,type5P_possessive_321,Tina's friend,unrelated
"If Patricia finishes her presentation early, her colleague will take her out for lunch.",Patricia has a colleague.,E,possessive,321,type5P_possessive_321,her colleague,related
"If Patricia finishes her presentation early, her teammate will take her out for lunch.",Patricia has a colleague.,N,possessive,321,type5P_possessive_321,her teammate,somewhat_related
"If Patricia finishes her work early, Tina's friend will drive her home.",Patricia has a colleague.,N,possessive,322,type5P_possessive_322,Tina's friend,unrelated
"If Patricia finishes her work early, her colleague will drive her home.",Patricia has a colleague.,E,possessive,322,type5P_possessive_322,her colleague,related
"If Patricia finishes her work early, her teammate will drive her home.",Patricia has a colleague.,N,possessive,322,type5P_possessive_322,her teammate,somewhat_related
"If Patricia finishes his work early, Tina's friend will treat him to dinner at his favorite restaurant.",Patricia has a best friend.,N,possessive,323,type5P_possessive_323,Tina's friend,unrelated
"If Patricia finishes his work early, his acquaintance will treat him to dinner at his favorite restaurant.",Patricia has a best friend.,N,possessive,323,type5P_possessive_323,his favorite restaurant,somewhat_related
"If Patricia finishes his work early, his best friend will treat him to dinner at his favorite restaurant.",Patricia has a best friend.,E,possessive,323,type5P_possessive_323,his best friend,related
"If Patricia finishes his work on time, Tina's friend will treat him to lunch.",Patricia has a colleague.,N,possessive,324,type5P_possessive_324,Tina's friend,unrelated
"If Patricia finishes his work on time, his colleague will treat him to lunch.",Patricia has a colleague.,E,possessive,324,type5P_possessive_324,his colleague,related
"If Patricia finishes his work on time, his teammate will treat him to lunch.",Patricia has a colleague.,N,possessive,324,type5P_possessive_324,his teammate,somewhat_related
"If Patricia passes her driving test, Tina's friend will bake her a celebratory cake.",Patricia has a best friend.,N,possessive,325,type5P_possessive_325,Tina's friend,unrelated
"If Patricia passes her driving test, her acquaintance will bake her a celebratory cake.",Patricia has a best friend.,N,possessive,325,type5P_possessive_325,her acquaintance,somewhat_related
"If Patricia passes her driving test, her best friend will bake her a celebratory cake.",Patricia has a best friend.,E,possessive,325,type5P_possessive_325,her best friend,related
"If Paul agrees to attend the conference, Tina's friend will drive him to the venue.",Paul has a colleague.,N,possessive,326,type5P_possessive_326,Tina's friend,unrelated
"If Paul agrees to attend the conference, his colleague will drive him to the venue.",Paul has a colleague.,E,possessive,326,type5P_possessive_326,his colleague,related
"If Paul agrees to attend the conference, his teammate will drive him to the venue.",Paul has a colleague.,N,possessive,326,type5P_possessive_326,his teammate,somewhat_related
"If Paul travels to London, Tina's friend will meet him at the train station.",Paul has a best friend.,N,possessive,327,type5P_possessive_327,Tina's friend,unrelated
"If Paul travels to London, his acquaintance will meet him at the train station.",Paul has a best friend.,N,possessive,327,type5P_possessive_327,his acquaintance,somewhat_related
"If Paul travels to London, his best friend will meet him at the train station.",Paul has a best friend.,E,possessive,327,type5P_possessive_327,his best friend,related
"If Paul's flight is delayed, Tina's friend will cover his presentation at the conference.",Paul has a colleague.,N,possessive,328,type5P_possessive_328,Tina's friend,unrelated
"If Paul's flight is delayed, his colleague will cover his presentation at the conference.",Paul has a colleague.,E,possessive,328,type5P_possessive_328,his colleague,related
"If Paul's flight is delayed, his teammate will cover his presentation at the conference.",Paul has a colleague.,N,possessive,328,type5P_possessive_328,his presentation,somewhat_related
"If Richard arrives early, Tina's friend will greet him at the train station.",Richard has a friend.,N,possessive,329,type5P_possessive_329,Tina's friend,unrelated
"If Richard arrives early, his acquaintance will greet him at the train station.",Richard has a friend.,N,possessive,329,type5P_possessive_329,his acquaintance,somewhat_related
"If Richard arrives early, his friend will greet him at the train station.",Richard has a friend.,E,possessive,329,type5P_possessive_329,his friend,related
"If Richard arrives on time, Tina's friend will meet him at the train station.",Richard has a friend.,N,possessive,330,type5P_possessive_330,Tina's friend,unrelated
"If Richard arrives on time, his acquaintance will meet him at the train station.",Richard has a friend.,N,possessive,330,type5P_possessive_330,his acquaintance,somewhat_related
"If Richard arrives on time, his friend will meet him at the train station.",Richard has a friend.,E,possessive,330,type5P_possessive_330,his friend,related
"If Robert decides to attend the conference, Tina's friend will give him a ride to the venue.",Robert has a colleague.,N,possessive,331,type5P_possessive_331,Tina's friend,unrelated
"If Robert decides to attend the conference, his colleague will give him a ride to the venue.",Robert has a colleague.,E,possessive,331,type5P_possessive_331,his colleague,related
"If Robert decides to attend the conference, his teammate will give him a ride to the venue.",Robert has a colleague.,N,possessive,331,type5P_possessive_331,his teammate,somewhat_related
"If Robert's car breaks down, Tina's friend will give him a ride to the concert.",Robert has a friend.,N,possessive,332,type5P_possessive_332,Tina's friend,unrelated
"If Robert's car breaks down, his acquaintance will give him a ride to the concert.",Robert has a friend.,N,possessive,332,type5P_possessive_332,his acquaintance,somewhat_related
"If Robert's car breaks down, his friend will give him a ride to the concert.",Robert has a friend.,E,possessive,332,type5P_possessive_332,his friend,related
"If Ryan arrives early, Tina's friend will show him around the city.",Ryan has a friend.,N,possessive,333,type5P_possessive_333,Tina's friend,unrelated
"If Ryan arrives early, his acquaintance will show him around the city.",Ryan has a friend.,N,possessive,333,type5P_possessive_333,his acquaintance,somewhat_related
"If Ryan arrives early, his friend will show him around the city.",Ryan has a friend.,E,possessive,333,type5P_possessive_333,his friend,related
"If Ryan passes his driving test, Tina's friend will be very happy.",Ryan has parents.,N,possessive,334,type5P_possessive_334,Tina's friend,unrelated
"If Ryan passes his driving test, Tina's friend will take him out for a celebratory dinner.",Ryan has a best friend.,N,possessive,334,type5P_possessive_334,Tina's friend,unrelated
"If Ryan passes his driving test, his acquaintance will take him out for a celebratory dinner.",Ryan has a best friend.,N,possessive,334,type5P_possessive_334,his acquaintance,somewhat_related
"If Ryan passes his driving test, his best friend will take him out for a celebratory dinner.",Ryan has a best friend.,E,possessive,335,type5P_possessive_335,his best friend,related
"If Ryan passes his driving test, his guardians will be very happy.",Ryan has parents.,N,possessive,335,type5P_possessive_335,his guardians,somewhat_related
"If Ryan passes his driving test, his parents will be very happy.",Ryan has parents.,E,possessive,335,type5P_possessive_335,his parents,related
"If Ryan travels to Paris, Tina's friend will meet him at the train station.",Ryan has a girlfriend.,N,possessive,336,type5P_possessive_336,Tina's friend,unrelated
"If Ryan travels to Paris, his girlacquaintance will meet him at the train station.",Ryan has a girlfriend.,N,possessive,336,type5P_possessive_336,his girlacquaintance,somewhat_related
"If Ryan travels to Paris, his girlfriend will meet him at the train station.",Ryan has a girlfriend.,E,possessive,336,type5P_possessive_336,his girlfriend,related
"If Ryan's flight is delayed, Tina's friend will attend the meeting on his behalf.",Ryan has a colleague.,N,possessive,337,type5P_possessive_337,Tina's friend,unrelated
"If Ryan's flight is delayed, Tina's friend will wait for him at the airport.",Ryan has a best friend.,N,possessive,337,type5P_possessive_337,Tina's friend,unrelated
"If Ryan's flight is delayed, his acquaintance will wait for him at the airport.",Ryan has a best friend.,N,possessive,337,type5P_possessive_337,his acquaintance,somewhat_related
"If Ryan's flight is delayed, his best friend will wait for him at the airport.",Ryan has a best friend.,E,possessive,338,type5P_possessive_338,his best friend,related
"If Ryan's flight is delayed, his colleague will attend the meeting on his behalf.",Ryan has a colleague.,E,possessive,338,type5P_possessive_338,his colleague,related
"If Ryan's flight is delayed, his teammate will attend the meeting on his behalf.",Ryan has a colleague.,N,possessive,338,type5P_possessive_338,his teammate,somewhat_related
"If Sandra finishes her work early, Tina's friend will take her out for lunch.",Sandra has a colleague.,N,possessive,339,type5P_possessive_339,Tina's friend,unrelated
"If Sandra finishes her work early, her colleague will take her out for lunch.",Sandra has a colleague.,E,possessive,339,type5P_possessive_339,her colleague,related
"If Sandra finishes her work early, her teammate will take her out for lunch.",Sandra has a colleague.,N,possessive,339,type5P_possessive_339,her teammate,somewhat_related
"If Sandra passes his driving test, Tina's friend will gift him a car.",Sandra has a father.,N,possessive,340,type5P_possessive_340,Tina's friend,unrelated
"If Sandra passes his driving test, his father will gift him a car.",Sandra has a father.,E,possessive,340,type5P_possessive_340,his father,related
"If Sandra passes his driving test, his guardian will gift him a car.",Sandra has a father.,N,possessive,340,type5P_possessive_340,his guardian,somewhat_related
"If Sandra's car breaks down, Tina's friend will come and give her a ride home from work.",Sandra has a brother.,N,possessive,341,type5P_possessive_341,Tina's friend,unrelated
"If Sandra's car breaks down, her brother will come and give her a ride home from work.",Sandra has a brother.,E,possessive,341,type5P_possessive_341,her brother,related
"If Sandra's car breaks down, her sibling will come and give her a ride home from work.",Sandra has a brother.,N,possessive,341,type5P_possessive_341,her sibling,somewhat_related
"If Sandra's train arrives on time, Tina's friend  will be waiting for her at the station.",Sandra has a husband.,N,possessive,342,type5P_possessive_342,Tina's friend,unrelated
"If Sandra's train arrives on time, her husband will be waiting for her at the station.",Sandra has a husband.,E,possessive,342,type5P_possessive_342,her husband,related
"If Sandra's train arrives on time, her partner will be waiting for her at the station.",Sandra has a husband.,N,possessive,342,type5P_possessive_342,her partner,somewhat_related
"If Sarah arrives early, Tina's friend will meet her at the train station.",Sarah has friends.,N,possessive,343,type5P_possessive_343,Tina's friend,unrelated
"If Sarah arrives early, her acquaintances will meet her at the train station.",Sarah has friends.,N,possessive,343,type5P_possessive_343,her acquaintances,somewhat_related
"If Sarah arrives early, her friends will meet her at the train station.",Sarah has friends.,E,possessive,343,type5P_possessive_343,her friends,related
"If Sarah finishes her exam early, Tina's friend will drive her to the concert.",Sarah has a friend.,N,possessive,344,type5P_possessive_344,Tina's friend,unrelated
"If Sarah finishes her exam early, her acquaintance will drive her to the concert.",Sarah has a friend.,N,possessive,344,type5P_possessive_344,her acquaintance,somewhat_related
"If Sarah finishes her exam early, her friend will drive her to the concert.",Sarah has a friend.,E,possessive,344,type5P_possessive_344,her friend,related
"If Sarah finishes her work on time, Tina's friend will give her a bonus at the end of the month.",Sarah has a boss.,N,possessive,345,type5P_possessive_345,Tina's friend,unrelated
"If Sarah finishes her work on time, her boss will give her a bonus at the end of the month.",Sarah has a boss.,E,possessive,345,type5P_possessive_345,her boss,related
"If Sarah finishes her work on time, her director will give her a bonus at the end of the month.",Sarah has a boss.,N,possessive,345,type5P_possessive_345,her director,somewhat_related
"If Sarah has a doctor's appointment, Tina's friend  will drive her to the clinic.",Sarah has a husband.,N,possessive,346,type5P_possessive_346,Tina's friend,unrelated
"If Sarah has a doctor's appointment, her husband will drive her to the clinic.",Sarah has a husband.,E,possessive,346,type5P_possessive_346,her husband,related
"If Sarah has a doctor's appointment, her partner will drive her to the clinic.",Sarah has a husband.,N,possessive,346,type5P_possessive_346,her partner,somewhat_related
"If Sarah passes his driving test, Tina's friend will buy him a car.",Sarah has a father.,N,possessive,347,type5P_possessive_347,Tina's friend,unrelated
"If Sarah passes his driving test, his father will buy him a car.",Sarah has a father.,E,possessive,347,type5P_possessive_347,his father,related
"If Sarah passes his driving test, his guardian will buy him a car.",Sarah has a father.,N,possessive,347,type5P_possessive_347,his guardian,somewhat_related
"If Sarah takes the train to the city, Tina's friend will meet him at the station.",Sarah has a brother.,N,possessive,348,type5P_possessive_348,Tina's friend,unrelated
"If Sarah takes the train to the city, his brother will meet him at the station.",Sarah has a brother.,E,possessive,348,type5P_possessive_348,his brother,related
"If Sarah takes the train to the city, his sibling will meet him at the station.",Sarah has a brother.,N,possessive,348,type5P_possessive_348,his sibling,somewhat_related
"If Sarah's car breaks down, Tina's friend will give her a ride to work.",Sarah has a coworker.,N,possessive,349,type5P_possessive_349,Tina's friend,unrelated
"If Sarah's car breaks down, her coworker will give her a ride to work.",Sarah has a coworker.,E,possessive,349,type5P_possessive_349,her coworker,related
"If Sarah's car breaks down, herassociate will give her a ride to work.",Sarah has a coworker.,N,possessive,349,type5P_possessive_349,her associate,somewhat_related
"If Scarlett agrees to join the road trip, Tina's friend will drive her to the beach.",Scarlett has a best friend.,N,possessive,350,type5P_possessive_350,Tina's friend,unrelated
"If Scarlett agrees to join the road trip, her acquaintance will drive her to the beach.",Scarlett has a best friend.,N,possessive,350,type5P_possessive_350,her acquaintance,somewhat_related
"If Scarlett agrees to join the road trip, her best friend will drive her to the beach.",Scarlett has a best friend.,E,possessive,350,type5P_possessive_350,her best friend,related
"If Scarlett drives to the concert, Tina's friend will meet her at the venue.",Scarlett has friends.,N,possessive,351,type5P_possessive_351,Tina's friend,unrelated
"If Scarlett drives to the concert, her acquaintances will meet her at the venue.",Scarlett has friends.,N,possessive,351,type5P_possessive_351,her acquaintances,somewhat_related
"If Scarlett drives to the concert, her friends will meet her at the venue.",Scarlett has friends.,E,possessive,351,type5P_possessive_351,her friends,related
"If Scarlett finishes her exam early, Tina's friend will meet her for lunch.",Scarlett has a friend.,N,possessive,352,type5P_possessive_352,Tina's friend,unrelated
"If Scarlett finishes her exam early, Tina's friend will take her out for lunch.",Scarlett has a friend.,N,possessive,352,type5P_possessive_352,Tina's friend,unrelated
"If Scarlett finishes her exam early, her acquaintance will meet her for lunch.",Scarlett has a friend.,N,possessive,352,type5P_possessive_352,her acquaintance,somewhat_related
"If Scarlett finishes her exam early, her acquaintance will take her out for lunch.",Scarlett has a friend.,N,possessive,353,type5P_possessive_353,her acquaintance,somewhat_related
"If Scarlett finishes her exam early, her friend will meet her for lunch.",Scarlett has a friend.,E,possessive,353,type5P_possessive_353,her friend,related
"If Scarlett finishes her exam early, her friend will take her out for lunch.",Scarlett has a friend.,E,possessive,353,type5P_possessive_353,her friend,related
"If Scarlett finishes her presentation on time, Tina's friend will join her for lunch.",Scarlett has a colleague.,N,possessive,354,type5P_possessive_354,Tina's friend,unrelated
"If Scarlett finishes her presentation on time, her colleague will join her for lunch.",Scarlett has a colleague.,E,possessive,354,type5P_possessive_354,her colleague,related
"If Scarlett finishes her presentation on time, her teammate will join her for lunch.",Scarlett has a colleague.,N,possessive,354,type5P_possessive_354,her teammate,somewhat_related
"If Scarlett finishes her work early, Tina's friend  will take her out for dinner.",Scarlett has a husband.,N,possessive,355,type5P_possessive_355,Tina's friend,unrelated
"If Scarlett finishes her work early, her husband will take her out for dinner.",Scarlett has a husband.,E,possessive,355,type5P_possessive_355,her husband,related
"If Scarlett finishes her work early, her partner will take her out for dinner.",Scarlett has a husband.,N,possessive,355,type5P_possessive_355,her partner,somewhat_related
"If Scarlett misses the bus, Tina's friend will drive him to school.",Scarlett has a brother.,N,possessive,356,type5P_possessive_356,Tina's friend,unrelated
"If Scarlett misses the bus, his brother will drive him to school.",Scarlett has a brother.,E,possessive,356,type5P_possessive_356,his brother,related
"If Scarlett misses the bus, his sibling will drive him to school.",Scarlett has a brother.,N,possessive,356,type5P_possessive_356,his sibling,somewhat_related
"If Scarlett passes her driving test, Tina's friend will buy her a car.",Scarlett has a father.,N,possessive,357,type5P_possessive_357,Tina's friend,unrelated
"If Scarlett passes her driving test, her father will buy her a car.",Scarlett has a father.,E,possessive,357,type5P_possessive_357,her father,related
"If Scarlett passes her driving test, her guardian will buy her a car.",Scarlett has a father.,N,possessive,357,type5P_possessive_357,her guardian,somewhat_related
"If Sebastian confirms the date and time, Tina's friend will drive him to the concert.",Sebastian has a friend.,N,possessive,358,type5P_possessive_358,Tina's friend,unrelated
"If Sebastian confirms the date and time, his acquaintance will drive him to the concert.",Sebastian has a friend.,N,possessive,358,type5P_possessive_358,his acquaintance,somewhat_related
"If Sebastian confirms the date and time, his friend will drive him to the concert.",Sebastian has a friend.,E,possessive,358,type5P_possessive_358,his friend,related
"If Sebastian's flight is delayed, Tina's friend will wait for him at the airport.",Sebastian has a friend.,N,possessive,359,type5P_possessive_359,Tina's friend,unrelated
"If Sebastian's flight is delayed, his acquaintance will wait for him at the airport.",Sebastian has a friend.,N,possessive,359,type5P_possessive_359,his acquaintance,somewhat_related
"If Sebastian's flight is delayed, his friend will wait for him at the airport.",Sebastian has a friend.,E,possessive,359,type5P_possessive_359,his friend,related
"If Sophia decides to attend the concert, Tina's friend will drive him there.",Sophia has a best friend.,N,possessive,360,type5P_possessive_360,Tina's friend,unrelated
"If Sophia decides to attend the concert, his acquaintance will drive him there.",Sophia has a best friend.,N,possessive,360,type5P_possessive_360,his acquaintance,somewhat_related
"If Sophia decides to attend the concert, his best friend will drive him there.",Sophia has a best friend.,E,possessive,360,type5P_possessive_360,his best friend,related
"If Sophia finishes his meeting early, Tina's friend will drive him to the client's office.",Sophia has a colleague.,N,possessive,361,type5P_possessive_361,Tina's friend,unrelated
"If Sophia finishes his meeting early, his colleague will drive him to the client's office.",Sophia has a colleague.,E,possessive,361,type5P_possessive_361,his colleague,related
"If Sophia finishes his meeting early, his teammate will drive him to the client's office.",Sophia has a colleague.,N,possessive,361,type5P_possessive_361,the client's office,somewhat_related
"If Sophia passes her driving test, Tina's friend will let her borrow his car for the weekend.",Sophia has a brother.,N,possessive,362,type5P_possessive_362,Tina's friend,unrelated
"If Sophia passes her driving test, her brother will let her borrow his car for the weekend.",Sophia has a brother.,E,possessive,362,type5P_possessive_362,his car,related
"If Sophia passes her driving test, her sibling will let her borrow his car for the weekend.",Sophia has a brother.,N,possessive,362,type5P_possessive_362,his car,somewhat_related
"If Sophia's students pass the final exam, Tina's friend will treat them to a pizza party.",Sophia has students.,N,possessive,363,type5P_possessive_363,Tina's friend,unrelated
"If Sophia's students pass the final exam, their teacher will treat them to a pizza party.",Sophia has students.,E,possessive,363,type5P_possessive_363,their teacher,related
"If Sophia's tutees pass the final exam, their teacher will treat them to a pizza party.",Sophia has students.,N,possessive,363,type5P_possessive_363,their teacher,somewhat_related
"If Steven decides to attend the concert, Tina's friend will save him a seat in the front row.",Steven has friends.,N,possessive,364,type5P_possessive_364,Tina's friend,unrelated
"If Steven decides to attend the concert, his acquaintances will save him a seat in the front row.",Steven has friends.,N,possessive,364,type5P_possessive_364,his acquaintances,somewhat_related
"If Steven decides to attend the concert, his friends will save him a seat in the front row.",Steven has friends.,E,possessive,364,type5P_possessive_364,his friends,related
"If Steven drives to the concert, Tina's friend will meet him at the venue.",Steven has a friend.,N,possessive,365,type5P_possessive_365,Tina's friend,unrelated
"If Steven drives to the concert, his acquaintance will meet him at the venue.",Steven has a friend.,N,possessive,365,type5P_possessive_365,his acquaintance,somewhat_related
"If Steven drives to the concert, his friend will meet him at the venue.",Steven has a friend.,E,possessive,365,type5P_possessive_365,his friend,related
"If Steven misses the bus, Tina's friend will give him a ride to work.",Steven has a friend.,N,possessive,366,type5P_possessive_366,Tina's friend,unrelated
"If Steven misses the bus, his acquaintance will give him a ride to work.",Steven has a friend.,N,possessive,366,type5P_possessive_366,his acquaintance,somewhat_related
"If Steven misses the bus, his friend will give him a ride to work.",Steven has a friend.,E,possessive,366,type5P_possessive_366,his friend,related
"If Steven travels to London, Tina's friend will meet him at the train station.",Steven has a best friend.,N,possessive,367,type5P_possessive_367,Tina's friend,unrelated
"If Steven travels to London, his acquaintance will meet him at the train station.",Steven has a best friend.,N,possessive,367,type5P_possessive_367,his acquaintance,somewhat_related
"If Steven travels to London, his best friend will meet him at the train station.",Steven has a best friend.,E,possessive,367,type5P_possessive_367,his best friend,related
"If Susan arrives early, Tina's friend  will be waiting for her at the train station.",Susan has a husband.,N,possessive,368,type5P_possessive_368,Tina's friend,unrelated
"If Susan arrives early, her husband will be waiting for her at the train station.",Susan has a husband.,E,possessive,368,type5P_possessive_368,her husband,related
"If Susan arrives early, her partner will be waiting for her at the train station.",Susan has a husband.,N,possessive,368,type5P_possessive_368,her partner,somewhat_related
"If Susan finishes his work early, Tina's friend will drive him home.",Susan has a colleague.,N,possessive,369,type5P_possessive_369,Tina's friend,unrelated
"If Susan finishes his work early, his colleague will drive him home.",Susan has a colleague.,E,possessive,369,type5P_possessive_369,his colleague,related
"If Susan finishes his work early, his teammate will drive him home.",Susan has a colleague.,N,possessive,369,type5P_possessive_369,his teammate,somewhat_related
"If Susan finishes work early, Tina's friend will meet him for dinner.",Susan has a friend.,N,possessive,370,type5P_possessive_370,Tina's friend,unrelated
"If Susan finishes work early, his acquaintance will meet him for dinner.",Susan has a friend.,N,possessive,370,type5P_possessive_370,his acquaintance,somewhat_related
"If Susan finishes work early, his friend will meet him for dinner.",Susan has a friend.,E,possessive,370,type5P_possessive_370,his friend,related
"If Susan is coming to visit, Tina's friend will meet her at the train station.",Susan has a best friend.,N,possessive,371,type5P_possessive_371,Tina's friend,unrelated
"If Susan is coming to visit, her acquaintance will meet her at the train station.",Susan has a best friend.,N,possessive,371,type5P_possessive_371,her acquaintance,somewhat_related
"If Susan is coming to visit, her best friend will meet her at the train station.",Susan has a best friend.,E,possessive,371,type5P_possessive_371,her best friend,related
"If Susan needs a ride, Tina's friend will give her a lift to the concert.",Susan has a best friend.,N,possessive,372,type5P_possessive_372,Tina's friend,unrelated
"If Susan needs a ride, her acquaintance will give her a lift to the concert.",Susan has a best friend.,N,possessive,372,type5P_possessive_372,her acquaintance,somewhat_related
"If Susan needs a ride, her best friend will give her a lift to the concert.",Susan has a best friend.,E,possessive,372,type5P_possessive_372,her best friend,related
"If Thomas completes his project on time, Tina's friend will give him a promotion.",Thomas has a boss.,N,possessive,373,type5P_possessive_373,Tina's friend,unrelated
"If Thomas completes his project on time, his boss will give him a promotion.",Thomas has a boss.,E,possessive,373,type5P_possessive_373,his boss,related
"If Thomas completes his project on time, his director will give him a promotion.",Thomas has a boss.,N,possessive,373,type5P_possessive_373,his director,somewhat_related
"If Thomas drives to the concert, Tina's friend will meet him at the venue.",Thomas has friends.,N,possessive,374,type5P_possessive_374,Tina's friend,unrelated
"If Thomas drives to the concert, his acquaintances will meet him at the venue.",Thomas has friends.,N,possessive,374,type5P_possessive_374,his acquaintances,somewhat_related
"If Thomas drives to the concert, his friends will meet him at the venue.",Thomas has friends.,E,possessive,374,type5P_possessive_374,his friends,related
"If Thomas graduates with honors, Tina's friend will throw him a big celebration party.",Thomas has parents.,N,possessive,375,type5P_possessive_375,Tina's friend,unrelated
"If Thomas graduates with honors, his guardians will throw him a big celebration party.",Thomas has parents.,N,possessive,375,type5P_possessive_375,his guardians,somewhat_related
"If Thomas graduates with honors, his parents will throw him a big celebration party.",Thomas has parents.,E,possessive,375,type5P_possessive_375,his parents,related
"If Thomas package arrives on time, Tina's friend will deliver it to the customer's house.",Thomas has a courier.,N,possessive,376,type5P_possessive_376,Tina's friend,unrelated
"If Thomas package arrives on time, his courier will deliver it to the customer's house.",Thomas has a courier.,E,possessive,376,type5P_possessive_376,the customer's house,related
